city,state_id,state_name,lat,lng
Mendon,IL,Illinois,40.0894,-91.2858
Edgewood,IL,Illinois,38.9222,-88.6641
Phillipstown,IL,Illinois,38.1429,-88.0181
Adeline,IL,Illinois,42.1405,-89.4919
Grafton,IL,Illinois,38.9765,-90.4259
Bluffs,IL,Illinois,39.7494,-90.5352
Virginia,IL,Illinois,39.9519,-90.2110
Allendale,IL,Illinois,38.5276,-87.7103
Cantrall,IL,Illinois,39.9353,-89.6790
Hazel Dell,IL,Illinois,39.2023,-88.0411
Loves Park,IL,Illinois,42.3365,-88.9976
Woodhull,IL,Illinois,41.1786,-90.3221
Lafayette,IL,Illinois,41.1096,-89.9735
Sorento,IL,Illinois,39.0001,-89.5728
Lake Bluff,IL,Illinois,42.2826,-87.8510
Southern View,IL,Illinois,39.7559,-89.6511
Ivanhoe,IL,Illinois,42.2789,-88.0420
Reynolds,IL,Illinois,41.3321,-90.6722
Colfax,IL,Illinois,40.5666,-88.6161
West Jersey,IL,Illinois,41.0189,-89.9271
Norris,IL,Illinois,40.6258,-90.0321
Gridley,IL,Illinois,40.7439,-88.8806
Waukegan,IL,Illinois,42.3697,-87.8716
Palestine,IL,Illinois,39.0016,-87.6126
Kirkland,IL,Illinois,42.0905,-88.8485
Henderson,IL,Illinois,41.0238,-90.3535
Nason,IL,Illinois,38.1760,-88.9662
Roodhouse,IL,Illinois,39.4840,-90.3741
Caseyville,IL,Illinois,38.6301,-90.0340
Kangley,IL,Illinois,41.1480,-88.8722
Paxton,IL,Illinois,40.4565,-88.1019
Oak Grove,IL,Illinois,41.4120,-90.5742
Chicago Heights,IL,Illinois,41.5101,-87.6347
Minier,IL,Illinois,40.4336,-89.3144
North Barrington,IL,Illinois,42.2066,-88.1317
Stewardson,IL,Illinois,39.2639,-88.6303
Big Rock,IL,Illinois,41.7668,-88.5265
Pana,IL,Illinois,39.3828,-89.0642
Marion,IL,Illinois,37.7170,-88.9274
Itasca,IL,Illinois,41.9773,-88.0181
Makanda,IL,Illinois,37.6210,-89.2357
Rock Falls,IL,Illinois,41.7733,-89.6932
Rochester,IL,Illinois,39.7490,-89.5459
McLeansboro,IL,Illinois,38.0894,-88.5358
Parkersburg,IL,Illinois,38.5893,-88.0566
Knoxville,IL,Illinois,40.9070,-90.2857
Downers Grove,IL,Illinois,41.7947,-88.0170
Mulberry Grove,IL,Illinois,38.9244,-89.2661
Valley City,IL,Illinois,39.7071,-90.6514
Morrison,IL,Illinois,41.8078,-89.9617
Lake Holiday,IL,Illinois,41.6156,-88.6703
Pontiac,IL,Illinois,40.8881,-88.6415
Hoopeston,IL,Illinois,40.4609,-87.6636
Donnellson,IL,Illinois,39.0307,-89.4745
Oregon,IL,Illinois,42.0132,-89.3356
Joppa,IL,Illinois,37.2070,-88.8447
Cambria,IL,Illinois,37.7800,-89.1188
Sigel,IL,Illinois,39.2257,-88.4945
Colchester,IL,Illinois,40.4273,-90.7922
Rock Island,IL,Illinois,41.4699,-90.5827
Rossville,IL,Illinois,40.3815,-87.6700
Shumway,IL,Illinois,39.1834,-88.6532
Kingston Mines,IL,Illinois,40.5586,-89.7712
Bridgeport,IL,Illinois,38.7093,-87.7591
Browning,IL,Illinois,40.1270,-90.3731
Ridott,IL,Illinois,42.2974,-89.4773
Dana,IL,Illinois,40.9565,-88.9500
Beason,IL,Illinois,40.1423,-89.1951
La Harpe,IL,Illinois,40.5848,-90.9696
Curran,IL,Illinois,39.7422,-89.7782
Park Forest,IL,Illinois,41.4817,-87.6867
Dawson,IL,Illinois,39.8533,-89.4626
Mascoutah,IL,Illinois,38.5191,-89.8045
Schiller Park,IL,Illinois,41.9586,-87.8693
La Grange,IL,Illinois,41.8072,-87.8741
Sidney,IL,Illinois,40.0253,-88.0720
Panama,IL,Illinois,39.0293,-89.5247
Schaumburg,IL,Illinois,42.0307,-88.0838
Springerton,IL,Illinois,38.1787,-88.3549
McHenry,IL,Illinois,42.3388,-88.2932
Pontoosuc,IL,Illinois,40.6284,-91.2112
Metcalf,IL,Illinois,39.7998,-87.8094
Robbins,IL,Illinois,41.6431,-87.7080
Stronghurst,IL,Illinois,40.7463,-90.9095
Princeton,IL,Illinois,41.3815,-89.4649
Diamond Lake,IL,Illinois,42.2445,-88.0101
Oak Run,IL,Illinois,40.9649,-90.1304
Rutland,IL,Illinois,40.9838,-89.0413
Sumner,IL,Illinois,38.7196,-87.8727
Darmstadt,IL,Illinois,38.3190,-89.7288
Colp,IL,Illinois,37.8074,-89.0787
Northbrook,IL,Illinois,42.1292,-87.8352
Saint David,IL,Illinois,40.4921,-90.0519
Salem,IL,Illinois,38.6278,-88.9582
Greenwood,IL,Illinois,42.3916,-88.3894
Palmyra,IL,Illinois,39.4345,-89.9959
Shannon,IL,Illinois,42.1524,-89.7402
Bismarck,IL,Illinois,40.2594,-87.6113
Oakley,IL,Illinois,39.8761,-88.8059
Pulaski,IL,Illinois,37.2163,-89.2078
Rochelle,IL,Illinois,41.9199,-89.0634
Viola,IL,Illinois,41.2053,-90.5863
Woodridge,IL,Illinois,41.7372,-88.0410
Elliott,IL,Illinois,40.4663,-88.2767
Oak Lawn,IL,Illinois,41.7139,-87.7528
Steger,IL,Illinois,41.4723,-87.6176
Dongola,IL,Illinois,37.3599,-89.1654
New Douglas,IL,Illinois,38.9696,-89.6663
Witt,IL,Illinois,39.2545,-89.3492
Vermont,IL,Illinois,40.2959,-90.4291
Mapleton,IL,Illinois,40.5731,-89.7245
White Heath,IL,Illinois,40.0870,-88.5116
Raleigh,IL,Illinois,37.8262,-88.5304
Pearl City,IL,Illinois,42.2661,-89.8273
Oswego,IL,Illinois,41.6832,-88.3382
Mazon,IL,Illinois,41.2418,-88.4233
Lanark,IL,Illinois,42.1019,-89.8328
Mount Olive,IL,Illinois,39.0727,-89.7277
New Canton,IL,Illinois,39.6374,-91.0982
Roanoke,IL,Illinois,40.7969,-89.2023
Albany,IL,Illinois,41.7861,-90.2166
Mount Sterling,IL,Illinois,39.9854,-90.7641
Rockwood,IL,Illinois,37.8404,-89.6968
Bourbon,IL,Illinois,39.7456,-88.3789
Capron,IL,Illinois,42.3986,-88.7393
Pistakee Highlands,IL,Illinois,42.4028,-88.2117
Wilmette,IL,Illinois,42.0770,-87.7282
Timewell,IL,Illinois,40.0078,-90.8737
Champaign,IL,Illinois,40.1148,-88.2731
Christopher,IL,Illinois,37.9710,-89.0530
Berkeley,IL,Illinois,41.8891,-87.9114
Marine,IL,Illinois,38.7871,-89.7782
Muddy,IL,Illinois,37.7655,-88.5137
Belknap,IL,Illinois,37.3224,-88.9404
Keeneyville,IL,Illinois,41.9675,-88.1203
University Park,IL,Illinois,41.4460,-87.7154
East Hazel Crest,IL,Illinois,41.5758,-87.6503
Alpha,IL,Illinois,41.1917,-90.3806
East Carondelet,IL,Illinois,38.5374,-90.2429
Harlem,IL,Illinois,42.3403,-89.0179
Campton Hills,IL,Illinois,41.9500,-88.4166
Bradley,IL,Illinois,41.1634,-87.8466
Colona,IL,Illinois,41.4680,-90.3448
Dakota,IL,Illinois,42.3876,-89.5269
Herrick,IL,Illinois,39.2196,-88.9848
Lake Petersburg,IL,Illinois,39.9832,-89.8655
Assumption,IL,Illinois,39.5178,-89.0485
Langleyville,IL,Illinois,39.5611,-89.3602
Muncie,IL,Illinois,40.1160,-87.8430
Port Byron,IL,Illinois,41.6166,-90.3273
Glen Ellyn,IL,Illinois,41.8669,-88.0630
Kaskaskia,IL,Illinois,37.9214,-89.9163
Odin,IL,Illinois,38.6159,-89.0541
Goodwine,IL,Illinois,40.5673,-87.7845
Washington Park,IL,Illinois,38.6280,-90.0925
Sciota,IL,Illinois,40.5625,-90.7479
Hennepin,IL,Illinois,41.2590,-89.3222
Farmer City,IL,Illinois,40.2480,-88.6425
Davis,IL,Illinois,42.4215,-89.4163
Shobonier,IL,Illinois,38.8695,-89.0887
Alvin,IL,Illinois,40.3084,-87.6084
Olympia Fields,IL,Illinois,41.5170,-87.6924
Winnetka,IL,Illinois,42.1065,-87.7421
Elizabethtown,IL,Illinois,37.4499,-88.3051
Gillespie,IL,Illinois,39.1258,-89.8173
Murphysboro,IL,Illinois,37.7679,-89.3321
Carthage,IL,Illinois,40.4144,-91.1278
Urbana,IL,Illinois,40.1106,-88.1972
Hindsboro,IL,Illinois,39.6850,-88.1348
Perry,IL,Illinois,39.7823,-90.7470
Arcola,IL,Illinois,39.6834,-88.3012
Johnston City,IL,Illinois,37.8213,-88.9287
Elmwood Park,IL,Illinois,41.9225,-87.8163
Boulder,IL,Illinois,38.6967,-89.2256
Findlay,IL,Illinois,39.5223,-88.7546
Lake Villa,IL,Illinois,42.4184,-88.0834
Walshville,IL,Illinois,39.0689,-89.6189
Como,IL,Illinois,41.7662,-89.7657
Grand Chain,IL,Illinois,37.2517,-89.0234
Latham Park,IL,Illinois,42.3684,-89.0629
Kankakee,IL,Illinois,41.1019,-87.8643
Franklin,IL,Illinois,39.6213,-90.0478
Ashton,IL,Illinois,41.8682,-89.2224
Mark,IL,Illinois,41.2624,-89.2553
Cherry Valley,IL,Illinois,42.2221,-88.9716
McNabb,IL,Illinois,41.1774,-89.2097
Patoka,IL,Illinois,38.7540,-89.0958
Hometown,IL,Illinois,41.7312,-87.7311
Ohlman,IL,Illinois,39.3434,-89.2192
Parnell,IL,Illinois,40.2231,-88.7206
Florence,IL,Illinois,39.6286,-90.6106
Opdyke,IL,Illinois,38.2583,-88.7898
Batchtown,IL,Illinois,39.0331,-90.6533
Eldorado,IL,Illinois,37.8113,-88.4415
Hampshire,IL,Illinois,42.1112,-88.5119
Altamont,IL,Illinois,39.0571,-88.7474
Huey,IL,Illinois,38.6053,-89.2900
Manhattan,IL,Illinois,41.4274,-87.9803
Versailles,IL,Illinois,39.8841,-90.6587
East Dubuque,IL,Illinois,42.4890,-90.6279
Coal Valley,IL,Illinois,41.4417,-90.4475
Twin Grove,IL,Illinois,40.4857,-89.0993
Burr Ridge,IL,Illinois,41.7485,-87.9198
Tamaroa,IL,Illinois,38.1364,-89.2293
Lily Lake,IL,Illinois,41.9518,-88.4742
Lincolnwood,IL,Illinois,42.0054,-87.7329
Holiday Shores,IL,Illinois,38.9226,-89.9361
Wauconda,IL,Illinois,42.2749,-88.1360
Stanford,IL,Illinois,40.4318,-89.2208
Preston Heights,IL,Illinois,41.4940,-88.0752
Riverdale,IL,Illinois,41.6440,-87.6366
Simpson,IL,Illinois,37.4673,-88.7557
Limestone,IL,Illinois,41.1338,-87.9600
Midland City,IL,Illinois,40.1453,-89.1337
Robinson,IL,Illinois,39.0089,-87.7330
Addieville,IL,Illinois,38.3913,-89.4868
Crete,IL,Illinois,41.4398,-87.6230
Shabbona,IL,Illinois,41.7653,-88.8850
Oakland,IL,Illinois,39.6576,-88.0273
Warsaw,IL,Illinois,40.3509,-91.4277
South Wilmington,IL,Illinois,41.1744,-88.2813
Saint Jacob,IL,Illinois,38.7197,-89.7678
Channel Lake,IL,Illinois,42.4830,-88.1491
Bluffside,IL,Illinois,38.4839,-90.1548
Bureau,IL,Illinois,41.2892,-89.3665
Crestwood,IL,Illinois,41.6454,-87.7396
McCullom Lake,IL,Illinois,42.3687,-88.2967
Prairie Grove,IL,Illinois,42.2771,-88.2697
Genoa,IL,Illinois,42.0924,-88.6966
La Moille,IL,Illinois,41.5301,-89.2833
Lakewood Shores,IL,Illinois,41.2710,-88.1361
London Mills,IL,Illinois,40.7106,-90.2660
Calvin,IL,Illinois,38.2081,-88.0186
Harristown,IL,Illinois,39.8430,-89.0616
Chesterfield,IL,Illinois,39.2566,-90.0668
Triumph,IL,Illinois,41.4995,-89.0220
Morrisonville,IL,Illinois,39.4217,-89.4590
Dennison,IL,Illinois,39.4609,-87.5978
Iola,IL,Illinois,38.8340,-88.6279
Tallula,IL,Illinois,39.9457,-89.9365
Bartonville,IL,Illinois,40.6397,-89.6608
Fairview Heights,IL,Illinois,38.5974,-90.0053
Gilman,IL,Illinois,40.7632,-87.9972
Winchester,IL,Illinois,39.6298,-90.4560
Bellflower,IL,Illinois,40.3405,-88.5262
Crystal Lawns,IL,Illinois,41.5685,-88.1641
New Hartford,IL,Illinois,39.5756,-90.9101
Tunnel Hill,IL,Illinois,37.5237,-88.8387
Zion,IL,Illinois,42.4599,-87.8511
Bellmont,IL,Illinois,38.3830,-87.9106
Hammond,IL,Illinois,39.7994,-88.5923
Thawville,IL,Illinois,40.6733,-88.1134
Cowden,IL,Illinois,39.2492,-88.8594
Brownstown,IL,Illinois,38.9943,-88.9553
West Salem,IL,Illinois,38.5197,-88.0090
North Glen Ellyn,IL,Illinois,41.8920,-88.0631
Venedy,IL,Illinois,38.3966,-89.6458
Old Ripley,IL,Illinois,38.8927,-89.5721
Eastwood Manor,IL,Illinois,42.3456,-88.2412
Grandview,IL,Illinois,39.8175,-89.6182
Energy,IL,Illinois,37.7741,-89.0246
Tiskilwa,IL,Illinois,41.2927,-89.5085
Del Mar Woods,IL,Illinois,42.2000,-87.8551
Strasburg,IL,Illinois,39.3497,-88.6212
Sublette,IL,Illinois,41.6439,-89.2313
Franklin Grove,IL,Illinois,41.8408,-89.3006
South Pekin,IL,Illinois,40.4959,-89.6525
Magnolia,IL,Illinois,41.1140,-89.1958
Sauget,IL,Illinois,38.5864,-90.1633
Gages Lake,IL,Illinois,42.3520,-87.9830
Creal Springs,IL,Illinois,37.6198,-88.8375
Fox River Grove,IL,Illinois,42.1955,-88.2145
Grand Detour,IL,Illinois,41.9011,-89.4137
Shorewood,IL,Illinois,41.5180,-88.2149
Lena,IL,Illinois,42.3784,-89.8213
Calumet City,IL,Illinois,41.6133,-87.5502
Millburn,IL,Illinois,42.4259,-88.0040
Belle Prairie City,IL,Illinois,38.2234,-88.5557
Boody,IL,Illinois,39.7655,-89.0472
Chatsworth,IL,Illinois,40.7291,-88.2976
Glencoe,IL,Illinois,42.1347,-87.7641
Marquette Heights,IL,Illinois,40.6183,-89.6049
Wheaton,IL,Illinois,41.8560,-88.1083
Long Point,IL,Illinois,41.0053,-88.8932
Savanna,IL,Illinois,42.0904,-90.1396
Albion,IL,Illinois,38.3767,-88.0581
Hinckley,IL,Illinois,41.7714,-88.6397
Balcom,IL,Illinois,37.4131,-89.2062
Imbs,IL,Illinois,38.5237,-90.1354
Amboy,IL,Illinois,41.7290,-89.3678
Elvaston,IL,Illinois,40.3954,-91.2493
New Grand Chain,IL,Illinois,37.2552,-89.0165
North Park,IL,Illinois,42.3428,-89.0521
Freeman Spur,IL,Illinois,37.8611,-88.9993
De Land,IL,Illinois,40.1217,-88.6432
Annapolis,IL,Illinois,39.1454,-87.8156
Poplar Grove,IL,Illinois,42.3508,-88.8344
Hecker,IL,Illinois,38.3050,-89.9944
Utica,IL,Illinois,41.3406,-89.0101
Wedron,IL,Illinois,41.4361,-88.7734
Ivesdale,IL,Illinois,39.9456,-88.4569
West York,IL,Illinois,39.1689,-87.6730
Villa Park,IL,Illinois,41.8864,-87.9779
Williamson,IL,Illinois,38.9873,-89.7644
Eldred,IL,Illinois,39.2861,-90.5537
Clayton,IL,Illinois,40.0302,-90.9580
Ridgway,IL,Illinois,37.7978,-88.2603
Holiday Hills,IL,Illinois,42.2979,-88.2298
Philo,IL,Illinois,40.0032,-88.1565
Ringwood,IL,Illinois,42.3975,-88.3033
Maunie,IL,Illinois,38.0354,-88.0457
Alexis,IL,Illinois,41.0629,-90.5555
Summerfield,IL,Illinois,38.5955,-89.7497
Schram City,IL,Illinois,39.1632,-89.4609
Wheeling,IL,Illinois,42.1308,-87.9239
Hooppole,IL,Illinois,41.5216,-89.9140
Fairmont,IL,Illinois,41.5614,-88.0587
Bethalto,IL,Illinois,38.9016,-90.0472
Kings,IL,Illinois,42.0042,-89.1059
Wilson,IL,Illinois,42.3722,-88.1398
Symerton,IL,Illinois,41.3281,-88.0541
Ursa,IL,Illinois,40.0741,-91.3726
North Riverside,IL,Illinois,41.8461,-87.8263
Esmond,IL,Illinois,42.0336,-88.9357
Ashley,IL,Illinois,38.3289,-89.1892
Topeka,IL,Illinois,40.3304,-89.9306
Woodworth,IL,Illinois,40.6598,-87.8459
Kewanee,IL,Illinois,41.2399,-89.9258
Prairie du Rocher,IL,Illinois,38.0816,-90.0977
Bedford Park,IL,Illinois,41.7670,-87.7915
Lovington,IL,Illinois,39.7144,-88.6318
Gard,IL,Illinois,38.8623,-89.9601
Illinois City,IL,Illinois,41.3975,-90.8996
Franklin Park,IL,Illinois,41.9360,-87.8794
Cerro Gordo,IL,Illinois,39.8896,-88.7348
Highwood,IL,Illinois,42.2060,-87.8129
Liberty,IL,Illinois,39.8838,-91.1084
Chesterville,IL,Illinois,39.7034,-88.3912
Junction,IL,Illinois,37.7233,-88.2386
Claremont,IL,Illinois,38.7184,-87.9749
Knollwood,IL,Illinois,42.2846,-87.8792
Glasford,IL,Illinois,40.5726,-89.8131
Vera,IL,Illinois,39.0342,-89.1131
Bulpitt,IL,Illinois,39.5919,-89.4258
Bartelso,IL,Illinois,38.5373,-89.4674
East Peoria,IL,Illinois,40.6738,-89.5422
Foosland,IL,Illinois,40.3611,-88.4292
Coulterville,IL,Illinois,38.1850,-89.6046
Wilton Center,IL,Illinois,41.3514,-87.9598
Saint Francisville,IL,Illinois,38.5919,-87.6474
Trout Valley,IL,Illinois,42.1978,-88.2537
Buffalo,IL,Illinois,39.8499,-89.4089
Lake Summerset,IL,Illinois,42.4521,-89.3984
Chebanse,IL,Illinois,41.0058,-87.9098
Brownfield,IL,Illinois,37.3456,-88.6070
Dayton,IL,Illinois,41.3856,-88.7958
Gilberts,IL,Illinois,42.1096,-88.3716
Bluford,IL,Illinois,38.3256,-88.7355
Wadsworth,IL,Illinois,42.4445,-87.9197
Allenville,IL,Illinois,39.5587,-88.5389
Crest Hill,IL,Illinois,41.5722,-88.1125
Haldane,IL,Illinois,42.0625,-89.5740
Davis Junction,IL,Illinois,42.1144,-89.0898
Gibson City,IL,Illinois,40.4665,-88.3790
Winfield,IL,Illinois,41.8774,-88.1505
Delavan,IL,Illinois,40.3706,-89.5477
Meadowbrook,IL,Illinois,38.8984,-90.0068
Reevesville,IL,Illinois,37.3431,-88.7198
Hutsonville,IL,Illinois,39.1086,-87.6608
Mill Creek,IL,Illinois,37.3410,-89.2535
Lincoln,IL,Illinois,40.1507,-89.3720
Borton,IL,Illinois,39.6559,-87.9339
Blue Island,IL,Illinois,41.6578,-87.6812
Xenia,IL,Illinois,38.6372,-88.6375
Saint Anne,IL,Illinois,41.0233,-87.7185
Tremont,IL,Illinois,40.5248,-89.4906
Flat Rock,IL,Illinois,38.9037,-87.6733
Hastings,IL,Illinois,41.6811,-87.9717
Swanwick,IL,Illinois,38.1698,-89.5362
Glendale Heights,IL,Illinois,41.9196,-88.0784
Auburn,IL,Illinois,39.5765,-89.7441
Catlin,IL,Illinois,40.0675,-87.7081
Brimfield,IL,Illinois,40.8381,-89.8835
Lawndale,IL,Illinois,40.2181,-89.2826
New Boston,IL,Illinois,41.1697,-91.0000
Sun River Terrace,IL,Illinois,41.1254,-87.7337
Dieterich,IL,Illinois,39.0601,-88.3819
Maple Park,IL,Illinois,41.9105,-88.6080
Patterson,IL,Illinois,39.4806,-90.4829
Alton,IL,Illinois,38.9033,-90.1523
Winnebago,IL,Illinois,42.2671,-89.2337
Matherville,IL,Illinois,41.2596,-90.6055
Tennessee,IL,Illinois,40.4112,-90.8361
Manlius,IL,Illinois,41.4553,-89.6686
La Grange Park,IL,Illinois,41.8308,-87.8723
Nokomis,IL,Illinois,39.3001,-89.2852
Decatur,IL,Illinois,39.8555,-88.9337
Sheridan,IL,Illinois,41.5285,-88.6789
Worden,IL,Illinois,38.9314,-89.8404
Aroma Park,IL,Illinois,41.0788,-87.8011
Tower Hill,IL,Illinois,39.3868,-88.9592
Raritan,IL,Illinois,40.6960,-90.8254
Seatonville,IL,Illinois,41.3647,-89.2740
Romeoville,IL,Illinois,41.6310,-88.1014
Matteson,IL,Illinois,41.5095,-87.7469
Stone Park,IL,Illinois,41.9033,-87.8806
Garden Prairie,IL,Illinois,42.2534,-88.7178
Roachtown,IL,Illinois,38.4631,-90.0409
Loami,IL,Illinois,39.6746,-89.8476
Sadorus,IL,Illinois,39.9669,-88.3451
Palos Park,IL,Illinois,41.6659,-87.8531
Cottonwood,IL,Illinois,37.8892,-88.2131
Elco,IL,Illinois,37.3006,-89.2659
Carbon Hill,IL,Illinois,41.2970,-88.2999
Carlyle,IL,Illinois,38.6218,-89.3733
Paris,IL,Illinois,39.6148,-87.6905
New Athens,IL,Illinois,38.3188,-89.8743
Goodfield,IL,Illinois,40.6253,-89.2695
Evergreen Park,IL,Illinois,41.7213,-87.7013
Worth,IL,Illinois,41.6877,-87.7916
Arenzville,IL,Illinois,39.8804,-90.3706
Rondout,IL,Illinois,42.2800,-87.8953
Deer Creek,IL,Illinois,40.6292,-89.3314
Homer,IL,Illinois,40.0331,-87.9576
Norridge,IL,Illinois,41.9637,-87.8231
Buffalo Grove,IL,Illinois,42.1673,-87.9615
Loraine,IL,Illinois,40.1525,-91.2216
Sammons Point,IL,Illinois,41.0309,-87.8584
Creve Coeur,IL,Illinois,40.6422,-89.5987
Gorham,IL,Illinois,37.7151,-89.4831
Warrensburg,IL,Illinois,39.9318,-89.0620
Gladstone,IL,Illinois,40.8639,-90.9568
Chadwick,IL,Illinois,42.0142,-89.8885
Millstadt,IL,Illinois,38.4592,-90.0837
Floraville,IL,Illinois,38.3762,-90.0553
Humboldt,IL,Illinois,39.6047,-88.3200
Ipava,IL,Illinois,40.3526,-90.3234
Sullivan,IL,Illinois,39.5953,-88.6085
Manteno,IL,Illinois,41.2505,-87.8442
Little York,IL,Illinois,41.0108,-90.7463
Camden,IL,Illinois,40.1529,-90.7733
Shelbyville,IL,Illinois,39.4095,-88.7992
Jerome,IL,Illinois,39.7677,-89.6786
Burnham,IL,Illinois,41.6375,-87.5445
Gulfport,IL,Illinois,40.8076,-91.0845
Sparta,IL,Illinois,38.1514,-89.7185
North Aurora,IL,Illinois,41.8083,-88.3412
Wapella,IL,Illinois,40.2216,-88.9613
Evansville,IL,Illinois,38.0889,-89.9322
Cullom,IL,Illinois,40.8783,-88.2696
Durand,IL,Illinois,42.4341,-89.3265
Aurora,IL,Illinois,41.7638,-88.2901
Macomb,IL,Illinois,40.4720,-90.6816
Harvard,IL,Illinois,42.4297,-88.6212
Hoffman Estates,IL,Illinois,42.0638,-88.1463
Rockford,IL,Illinois,42.2594,-89.0646
Waverly,IL,Illinois,39.5926,-89.9523
Kenney,IL,Illinois,40.0977,-89.0859
Carlinville,IL,Illinois,39.2782,-89.8766
Anchor,IL,Illinois,40.5683,-88.5383
Sugar Grove,IL,Illinois,41.7714,-88.4471
Round Lake Park,IL,Illinois,42.3311,-88.0752
Modesto,IL,Illinois,39.4789,-89.9803
Ellisville,IL,Illinois,40.6273,-90.3060
Lancaster,IL,Illinois,38.5478,-87.8653
Hettick,IL,Illinois,39.3557,-90.0372
Patton,IL,Illinois,38.4770,-87.7536
Woodson,IL,Illinois,39.6274,-90.2254
South Chicago Heights,IL,Illinois,41.4831,-87.6370
Mount Carmel,IL,Illinois,38.4190,-87.7696
Stockland,IL,Illinois,40.6145,-87.5928
Glen Carbon,IL,Illinois,38.7580,-89.9839
Monmouth,IL,Illinois,40.9142,-90.6420
Inverness,IL,Illinois,42.1152,-88.1019
Brooklyn,IL,Illinois,38.6544,-90.1679
Mount Prospect,IL,Illinois,42.0653,-87.9370
Mansfield,IL,Illinois,40.2121,-88.5096
Fulton,IL,Illinois,41.8647,-90.1576
Sunfield,IL,Illinois,38.0645,-89.2401
Hookdale,IL,Illinois,38.8264,-89.3115
Germantown,IL,Illinois,38.5552,-89.5412
Benson,IL,Illinois,40.8506,-89.1213
Flora,IL,Illinois,38.6690,-88.4764
Round Lake Beach,IL,Illinois,42.3790,-88.0811
Brocton,IL,Illinois,39.7155,-87.9335
Wellington,IL,Illinois,40.5404,-87.6796
Bethany,IL,Illinois,39.6445,-88.7409
Divernon,IL,Illinois,39.5698,-89.6539
Livingston,IL,Illinois,38.9682,-89.7642
Richview,IL,Illinois,38.3758,-89.1805
Saint Peter,IL,Illinois,38.8676,-88.8503
Kampsville,IL,Illinois,39.2971,-90.6127
Westville,IL,Illinois,40.0440,-87.6389
Atkinson,IL,Illinois,41.4154,-90.0083
Darwin,IL,Illinois,39.2834,-87.6120
Le Roy,IL,Illinois,40.3394,-88.7629
Staunton,IL,Illinois,39.0112,-89.7935
Barrington Woods,IL,Illinois,42.1522,-88.0559
Dahlgren,IL,Illinois,38.1982,-88.6846
Mulkeytown,IL,Illinois,37.9721,-89.1112
Alma,IL,Illinois,38.7231,-88.9119
Forest Lake,IL,Illinois,42.2105,-88.0533
Fox Lake Hills,IL,Illinois,42.4127,-88.1269
Eureka,IL,Illinois,40.7148,-89.2775
Mitchell,IL,Illinois,38.7631,-90.0814
Whittington,IL,Illinois,38.0892,-88.9028
Naplate,IL,Illinois,41.3322,-88.8781
Barnhill,IL,Illinois,38.2845,-88.3642
Farmersville,IL,Illinois,39.4427,-89.6525
Broadwell,IL,Illinois,40.0669,-89.4431
Cooksville,IL,Illinois,40.5425,-88.7145
Bannockburn,IL,Illinois,42.1933,-87.8698
Bloomington,IL,Illinois,40.4756,-88.9698
Milford,IL,Illinois,40.6278,-87.6964
Bellevue,IL,Illinois,40.6882,-89.6734
Lake in the Hills,IL,Illinois,42.1913,-88.3478
Beardstown,IL,Illinois,39.9996,-90.4181
Summum,IL,Illinois,40.2678,-90.2785
Victoria,IL,Illinois,41.0333,-90.0952
Dorsey,IL,Illinois,38.9737,-90.0015
Harmon,IL,Illinois,41.7193,-89.5562
Country Club Hills,IL,Illinois,41.5638,-87.7246
Washburn,IL,Illinois,40.9203,-89.2918
Bush,IL,Illinois,37.8427,-89.1295
Western Springs,IL,Illinois,41.8022,-87.9006
Nelson,IL,Illinois,41.7961,-89.6036
Olney,IL,Illinois,38.7286,-88.0841
Jamaica,IL,Illinois,39.9911,-87.8067
Des Plaines,IL,Illinois,42.0343,-87.9008
Lake Fork,IL,Illinois,39.9706,-89.3501
Wyanet,IL,Illinois,41.3606,-89.5831
Roxana,IL,Illinois,38.8315,-90.0465
Bull Valley,IL,Illinois,42.3223,-88.3634
West Brooklyn,IL,Illinois,41.6928,-89.1473
Ruma,IL,Illinois,38.1307,-90.0003
Mason,IL,Illinois,38.9537,-88.6259
Palatine,IL,Illinois,42.1181,-88.0430
Belvidere,IL,Illinois,42.2545,-88.8647
McCormick,IL,Illinois,37.5506,-88.6706
La Prairie,IL,Illinois,40.1473,-91.0024
Troy Grove,IL,Illinois,41.4657,-89.0815
Chrisman,IL,Illinois,39.8044,-87.6752
Heritage Lake,IL,Illinois,40.5454,-89.3309
Bryant,IL,Illinois,40.4655,-90.0948
Niantic,IL,Illinois,39.8544,-89.1649
Baker,IL,Illinois,41.5556,-88.8112
Cary,IL,Illinois,42.2128,-88.2491
Chester,IL,Illinois,37.9199,-89.8260
Norris City,IL,Illinois,37.9789,-88.3279
Rushville,IL,Illinois,40.1199,-90.5666
Darien,IL,Illinois,41.7447,-87.9823
Aledo,IL,Illinois,41.1983,-90.7445
Altona,IL,Illinois,41.1150,-90.1648
Roselle,IL,Illinois,41.9807,-88.0862
Cornell,IL,Illinois,40.9922,-88.7294
Greenville,IL,Illinois,38.8867,-89.3894
Woodstock,IL,Illinois,42.3103,-88.4357
Marseilles,IL,Illinois,41.3099,-88.6850
Dundas,IL,Illinois,38.8350,-88.0850
Bingham,IL,Illinois,39.1122,-89.2137
Cisne,IL,Illinois,38.5138,-88.4371
Lawrence,IL,Illinois,42.4411,-88.6412
Ramsey,IL,Illinois,39.1443,-89.1105
